ID_assets,Auditorium,Floor,Room,Type_asset,Id_type,Ordinal_number,Notes,Description,Year,Origin,Status,ATS
A2-04-0404-TB-04,A2,4,404,Desk( 2 seats),TB,4,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-04-0404-TB-05,A2,4,404,Desk( 2 seats),TB,5,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-04-0404-TB-06,A2,4,404,Desk( 2 seats),TB,6,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-04-0404-TB-07,A2,4,404,Desk( 2 seats),TB,7,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-04-0404-TB-08,A2,4,404,Desk( 2 seats),TB,8,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-04-0404-TB-09,A2,4,404,Desk( 2 seats),TB,9,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100	
A2-04-0404-TB-10,A2,4,404,Desk( 2 seats),TB,10,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-04-0404-TB-11,A2,4,404,Desk( 2 seats),TB,11,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-04-0404-TB-12,A2,4,404,Desk( 2 seats),TB,12,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-04-0404-TB-13,A2,4,404,Desk( 2 seats),TB,13,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-04-0404-TB-14,A2,4,404,Desk( 2 seats),TB,14,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100	
A2-04-0404-TB-15,A2,4,404,Desk( 2 seats),TB,15,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-04-0404-TB-16,A2,4,404,Desk( 2 seats),TB,16,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-04-0404-TB-17,A2,4,404,Desk( 2 seats),TB,17,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-04-0404-TB-18,A2,4,404,Desk( 2 seats),TB,18,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-04-0404-TB-19,A2,4,404,Desk( 2 seats),TB,19,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100	
A2-04-0404-TB-20,A2,4,404,Desk( 2 seats),TB,20,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-04-0404-TB-21,A2,4,404,Desk( 2 seats),TB,21,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100	
A2-04-0404-TB-22,A2,4,404,Desk( 2 seats),TB,22,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-04-0404-TB-23,A2,4,404,Desk( 2 seats),TB,23,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-04-0404-TB-24,A2,4,404,Desk( 2 seats),TB,24,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-04-0404-TB-25,A2,4,404,Desk( 2 seats),TB,25,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100	
A2-04-0404-BGV-01,A2,4,404,Lecturer's desk,BGV,1,,Bàn làm việc dành cho giảng viên đặt tại khu vực giảng dạy	 dùng để đặt máy tính	 tài liệu và các thiết bị hỗ trợ giảng dạy.,2022,Việt Nam,Đang hoạt động,100
A2-04-0404-GGV-01,A2,4,404,Lecturer's chair,GGV,1,,Ghế dành cho giảng viên sử dụng tại bàn giảng dạy trong lớp học hoặc phòng họp	 thiết kế phù hợp cho việc làm việc và giảng dạy,2021,Trung Quốc,Ngừng sử dụng,100	
A2-04-0404-BP-01,A2,4,404,Sliding chalkboard,BP,1,,Bảng viết phấn dạng trượt được lắp đặt trong lớp học	 cho phép di chuyển các bảng để mở rộng không gian viết khi giảng dạy.,2020,Việt Nam,Đang hoạt động,100
A2-04-0404-TV-01,A2,4,404,Smart TV,TV,1,,Tivi thông minh được sử dụng để trình chiếu nội dung	 hỗ trợ giảng dạy	 hội họp hoặc giải trí thông qua kết nối internet và các thiết bị ngoại vi.,2022,Hàn Quốc,Đang hoạt động,100
A2-04-0404-HDMI-01,A2,4,404,Cable HDMI,HDMI,1,,Cáp HDMI dùng để truyền tín hiệu hình ảnh và âm thanh chất lượng cao giữa các thiết bị như máy tính	 tivi	 máy chiếu hoặc màn hình trình chiếu.,2023,Trung Quốc,Đang sử dụng,100
A2-04-0404-QT-01,A2,4,404,Ceiling fan,QT,1,,Quạt trần được lắp đặt trên trần nhà nhằm tạo luồng gió lưu thông trong phòng	 giúp làm mát và cải thiện không khí trong khu vực sử dụng.,2020,Việt Nam,Đang hoạt động,100	
A2-04-0404-QT-02,A2,4,404,Ceiling fan,QT,2,,Quạt trần được lắp đặt trên trần nhà nhằm tạo luồng gió lưu thông trong phòng	 giúp làm mát và cải thiện không khí trong khu vực sử dụng.,2020,Việt Nam,Đang bảo trì,100	
A2-04-0404-QT-03,A2,4,404,Ceiling fan,QT,3,,Quạt trần được lắp đặt trên trần nhà nhằm tạo luồng gió lưu thông trong phòng	 giúp làm mát và cải thiện không khí trong khu vực sử dụng.,2020,Việt Nam,Đang bảo trì,100	
A2-04-0404-QT-04,A2,4,404,Ceiling fan,QT,4,,Quạt trần được lắp đặt trên trần nhà nhằm tạo luồng gió lưu thông trong phòng	 giúp làm mát và cải thiện không khí trong khu vực sử dụng.,2020,Việt Nam,Đang bảo trì,100	
A2-04-0404-AC-01,A2,4,404,Funiki AC,AC,1,,Máy điều hòa không khí thương hiệu Funiki dùng để làm mát và điều chỉnh nhiệt độ trong phòng	 đảm bảo môi trường làm việc và học tập thoải mái.,2022,Việt Nam,Đang hoạt động,100	
A2-04-0404-AC-02,A2,4,404,Funiki AC,AC,2,,Máy điều hòa không khí thương hiệu Funiki dùng để làm mát và điều chỉnh nhiệt độ trong phòng	 đảm bảo môi trường làm việc và học tập thoải mái.,2022,Việt Nam,Đang hoạt động,100	
A2-GV-PN-AC-01,A2,,Lecturer's break room,Air condition,AC,1,Lecturer's pantry(whole building),Máy điều hòa không khí dùng để điều chỉnh nhiệt độ và duy trì môi trường làm việc thoải mái trong phòng.,2022,Nhật Bản,Đang sử dụng,100		
A2-GV-PN-TDC-01,A2,,Lecturer's break room,Air conditioner control cabinet,TDC,1,Lecturer's pantry(whole building),Tủ điều khiển dùng để quản lý và điều chỉnh hoạt động của hệ thống điều hòa không khí trong khu vực lắp đặt	 giúp kiểm soát nhiệt độ và đảm bảo hệ thống vận hành ổn định.,2020,Việt Nam,Đang hoạt động,100	
A2-GV-PN-NW-01,A2,,Lecturer's break room,Water dispenser,NW,1,Lecturer's pantry(whole building),Thiết bị cung cấp nước nóng và nước lạnh phục vụ nhu cầu uống nước của nhân viên hoặc người sử dụng trong khu vực làm việc.,2022,Việt Nam,Đang hoạt động,100		
A2-GV-PN-BN-01,A2,,Lecturer's break room,Lecturer's side table,BN,1,Lecturer's pantry(whole building),Bàn phụ được đặt cạnh bàn giảng viên nhằm hỗ trợ đặt thêm thiết bị	 tài liệu hoặc các vật dụng cần thiết trong quá trình giảng dạy.,2021,Việt Nam,Đang hoạt động,100	
A2-GV-PN-GH-01,A2,,Lecturer's break room,Meeting chair,GH,1,Lecturer's pantry(whole building),Ghế được sử dụng trong phòng họp hoặc phòng hội thảo	 phục vụ cho người tham gia họp hoặc thảo luận.,2021,Nhật Bản,Đang hoạt động,100	
A2-GV-PN-GH-02,A2,,Lecturer's break room,Meeting chair,GH,2,Lecturer's pantry(whole building),Ghế được sử dụng trong phòng họp hoặc phòng hội thảo	 phục vụ cho người tham gia họp hoặc thảo luận.,2021,Nhật Bản,Đang hoạt động,100	
A2-GV-PN-GH-03,A2,,Lecturer's break room,Meeting chair,GH,3,Lecturer's pantry(whole building),Ghế được sử dụng trong phòng họp hoặc phòng hội thảo	 phục vụ cho người tham gia họp hoặc thảo luận.,2021,Nhật Bản,Đang hoạt động,100	
A2-GV-PN-GH-04,A2,,Lecturer's break room,Meeting chair,GH,4,Lecturer's pantry(whole building),Ghế được sử dụng trong phòng họp hoặc phòng hội thảo	 phục vụ cho người tham gia họp hoặc thảo luận.,2021,Nhật Bản,Đang hoạt động,100	
A2-GV-PN-GH-05,A2,,Lecturer's break room,Meeting chair,GH,5,Lecturer's pantry(whole building),Ghế được sử dụng trong phòng họp hoặc phòng hội thảo	 phục vụ cho người tham gia họp hoặc thảo luận.,2021,Nhật Bản,Đang hoạt động,100	
A2-GV-PN-GH-06,A2,,Lecturer's break room,Meeting chair,GH,6,Lecturer's pantry(whole building),Ghế được sử dụng trong phòng họp hoặc phòng hội thảo	 phục vụ cho người tham gia họp hoặc thảo luận.,2021,Nhật Bản,Đang hoạt động,100	
A2-GV-PN-GU-01,A2,,Lecturer's break room,Mirror,GU,1,Lecturer's pantry(whole building),Gương được lắp đặt trong khu vực sử dụng nhằm phục vụ nhu cầu soi gương hoặc hỗ trợ trong sinh hoạt hàng ngày.,2020,Trung Quốc,Đang hoạt động,100		
A2-GV-PN-PN-01,A2,,Lecturer's break room,Thermos,PN,1,Lecturer's pantry(whole building),Bình giữ nhiệt dùng để bảo quản nước nóng hoặc nước lạnh trong thời gian dài	 phục vụ nhu cầu sử dụng trong văn phòng hoặc phòng họp.,2023,Việt Nam,Đang hoạt động,100
